;Model;Strategy;Vectorizer;N-Gram;Sampling Strategy;Accuracy;Macro-F1;Sampled_Hyperparameters;Vec_N-Gram
1348;Naive Bayes;prep_masked;BoW;(1, 1);Tomek (Undersampling);0.6516264428121721;0.5855781279978699;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 1)"
1349;Naive Bayes;prep_masked;BoW;(1, 1);Tomek (Undersampling);0.6873032528856243;0.6349476232381498;{'alpha': 0.5, 'fit_prior': True};"BoW
(1, 1)"
1350;FFNN;prep_masked;BoW;(1, 1);Tomek (Undersampling);0.7523609653725079;0.7043153565974878;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 1)"
1351;FFNN;prep_masked;BoW;(1, 1);Tomek (Undersampling);0.7418677859391396;0.6953294468758213;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 1)"
1352;FFNN;prep_masked;BoW;(1, 1);Tomek (Undersampling);0.7418677859391396;0.6877186529903269;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 1)"
1353;FFNN;prep_masked;BoW;(1, 1);Tomek (Undersampling);0.7471143756558237;0.7027191321678011;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 1)"
1354;FFNN;prep_masked;BoW;(1, 1);Tomek (Undersampling);0.7418677859391396;0.6856972867672163;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 1)"
1355;FFNN;prep_masked;BoW;(1, 1);Tomek (Undersampling);0.74501573976915;0.6953719390980938;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 1)"
1356;FFNN;prep_masked;BoW;(1, 1);Tomek (Undersampling);0.751311647429171;0.7008497854758394;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 1)"
1357;FFNN;prep_masked;BoW;(1, 1);Tomek (Undersampling);0.7145855194123819;0.6659727018448325;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 1)"
1358;FFNN;prep_masked;BoW;(1, 1);Tomek (Undersampling);0.7481636935991606;0.694230530871539;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 1)"
1359;FFNN;prep_masked;BoW;(1, 1);Tomek (Undersampling);0.7387198321091291;0.6853760783543762;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 1)"
1360;Naive Bayes;prep_masked;BoW;(1, 2);None (Imbalanced);0.6862539349422875;0.6309523308169585;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 2)"
1361;Naive Bayes;prep_masked;BoW;(1, 2);None (Imbalanced);0.70199370409234;0.6564163934259207;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 2)"
1362;Naive Bayes;prep_masked;BoW;(1, 2);None (Imbalanced);0.7114375655823715;0.6491033748531352;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 2)"
1363;Naive Bayes;prep_masked;BoW;(1, 2);None (Imbalanced);0.70199370409234;0.6564163934259207;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 2)"
1364;Naive Bayes;prep_masked;BoW;(1, 2);None (Imbalanced);0.70199370409234;0.6564163934259207;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 2)"
1365;Naive Bayes;prep_masked;BoW;(1, 2);None (Imbalanced);0.70199370409234;0.6564163934259207;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 2)"
1366;Naive Bayes;prep_masked;BoW;(1, 2);None (Imbalanced);0.70199370409234;0.6564163934259207;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 2)"
1367;Naive Bayes;prep_masked;BoW;(1, 2);None (Imbalanced);0.70199370409234;0.6564163934259207;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 2)"
1368;Naive Bayes;prep_masked;BoW;(1, 2);None (Imbalanced);0.6915005246589717;0.646441324788057;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 2)"
1369;Naive Bayes;prep_masked;BoW;(1, 2);None (Imbalanced);0.7051416579223505;0.6353737861724081;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 2)"
1370;FFNN;prep_masked;BoW;(1, 2);None (Imbalanced);0.7439664218258132;0.7012404066096142;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1371;FFNN;prep_masked;BoW;(1, 2);None (Imbalanced);0.7544596012591815;0.700107500307665;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1372;FFNN;prep_masked;BoW;(1, 2);None (Imbalanced);0.7544596012591815;0.7002209793075497;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1373;FFNN;prep_masked;BoW;(1, 2);None (Imbalanced);0.7544596012591815;0.7002209793075497;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1374;FFNN;prep_masked;BoW;(1, 2);None (Imbalanced);0.751311647429171;0.7067805813259982;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1375;FFNN;prep_masked;BoW;(1, 2);None (Imbalanced);0.751311647429171;0.7067805813259982;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1376;FFNN;prep_masked;BoW;(1, 2);None (Imbalanced);0.757607555089192;0.7020346689400397;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1377;FFNN;prep_masked;BoW;(1, 2);None (Imbalanced);0.7670514165792235;0.7081238759485897;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1378;FFNN;prep_masked;BoW;(1, 2);None (Imbalanced);0.7439664218258132;0.7012404066096142;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1379;FFNN;prep_masked;BoW;(1, 2);None (Imbalanced);0.7544596012591815;0.6996573027182991;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1380;Naive Bayes;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.7009443861490031;0.6352633975662246;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 2)"
1381;Naive Bayes;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.6977964323189927;0.627313888203223;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 2)"
1382;Naive Bayes;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.6977964323189927;0.6338296731003603;{'alpha': 0.5, 'fit_prior': True};"BoW
(1, 2)"
1383;Naive Bayes;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.7009443861490031;0.6352633975662246;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 2)"
1384;Naive Bayes;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.6977964323189927;0.627313888203223;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 2)"
1385;Naive Bayes;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.6977964323189927;0.627313888203223;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 2)"
1386;Naive Bayes;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.6977964323189927;0.627313888203223;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 2)"
1387;Naive Bayes;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.6977964323189927;0.6338296731003603;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 2)"
1388;Naive Bayes;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.6977964323189927;0.6335090048181108;{'alpha': 1.0, 'fit_prior': True};"BoW
(1, 2)"
1389;Naive Bayes;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.6977964323189927;0.627313888203223;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 2)"
1390;FFNN;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.6663168940188877;0.6179856378943943;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1391;FFNN;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.7135362014690452;0.6571777773629712;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1392;FFNN;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.7135362014690452;0.6571777773629712;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1393;FFNN;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.7040923399790137;0.6489854294197537;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1394;FFNN;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.689401888772298;0.6376082539306781;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1395;FFNN;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.689401888772298;0.6382237204732478;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1396;FFNN;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.7040923399790137;0.6489854294197537;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1397;FFNN;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.6998950682056663;0.652723650043518;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1398;FFNN;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.6977964323189927;0.6386005264174636;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1399;FFNN;prep_masked;BoW;(1, 2);SMOTE (Oversampling);0.6862539349422875;0.6363598123140703;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1400;Naive Bayes;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6988457502623295;0.6280463795329713;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 2)"
1401;Naive Bayes;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6998950682056663;0.6340906628323125;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 2)"
1402;Naive Bayes;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6988457502623295;0.6280463795329713;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 2)"
1403;Naive Bayes;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6998950682056663;0.6340906628323125;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 2)"
1404;Naive Bayes;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6988457502623295;0.6280463795329713;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 2)"
1405;Naive Bayes;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6998950682056663;0.6340906628323125;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 2)"
1406;Naive Bayes;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6977964323189927;0.6338296731003603;{'alpha': 0.5, 'fit_prior': True};"BoW
(1, 2)"
1407;Naive Bayes;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6998950682056663;0.6340906628323125;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 2)"
1408;Naive Bayes;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6998950682056663;0.6340906628323125;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 2)"
1409;Naive Bayes;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6988457502623295;0.6280463795329713;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 2)"
1410;FFNN;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6873032528856243;0.6377494200796406;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1411;FFNN;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6768100734522561;0.6293878968297572;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1412;FFNN;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6694648478488983;0.6207758391345833;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1413;FFNN;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.7082896117523609;0.6591513602427884;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1414;FFNN;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6873032528856243;0.6276168581947396;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1415;FFNN;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.7135362014690452;0.6560522817270847;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1416;FFNN;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6873032528856243;0.6377494200796406;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1417;FFNN;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6810073452256034;0.6307981858281053;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1418;FFNN;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.6684155299055614;0.6174134223134878;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1419;FFNN;prep_masked;BoW;(1, 2);SMOTETomek (Combined);0.7135362014690452;0.6560522817270847;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1420;Naive Bayes;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7334732423924449;0.6744991903777748;{'alpha': 1.0, 'fit_prior': True};"BoW
(1, 2)"
1421;Naive Bayes;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7061909758656874;0.636555971673563;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 2)"
1422;Naive Bayes;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.70199370409234;0.6577874253379271;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 2)"
1423;Naive Bayes;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.6925498426023085;0.6457574662152848;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 2)"
1424;Naive Bayes;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7229800629590766;0.6606120731120732;{'alpha': 0.5, 'fit_prior': True};"BoW
(1, 2)"
1425;Naive Bayes;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.70199370409234;0.6577874253379271;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 2)"
1426;Naive Bayes;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7061909758656874;0.636555971673563;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 2)"
1427;Naive Bayes;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.6915005246589717;0.6470768793410782;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 2)"
1428;Naive Bayes;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7135362014690452;0.6523989525367435;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 2)"
1429;Naive Bayes;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7061909758656874;0.636555971673563;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 2)"
1430;FFNN;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7471143756558237;0.6936716167095914;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1431;FFNN;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7334732423924449;0.6709882231738812;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1432;FFNN;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7565582371458552;0.7013193279859946;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1433;FFNN;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7481636935991606;0.6931145286958293;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1434;FFNN;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7555089192025184;0.6992678803299676;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1435;FFNN;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7366211962224554;0.6575053876228555;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1436;FFNN;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.757607555089192;0.7035119432944645;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1437;FFNN;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7534102833158447;0.6969689618524458;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1438;FFNN;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.757607555089192;0.7035119432944645;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1439;FFNN;prep_masked;BoW;(1, 2);Tomek (Undersampling);0.7292759706190975;0.6842749198239413;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 2)"
1440;Naive Bayes;prep_masked;BoW;(1, 3);None (Imbalanced);0.7009443861490031;0.6428194764029255;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 3)"
1441;Naive Bayes;prep_masked;BoW;(1, 3);None (Imbalanced);0.7313746065057712;0.6684816262188619;{'alpha': 1.0, 'fit_prior': True};"BoW
(1, 3)"
1442;Naive Bayes;prep_masked;BoW;(1, 3);None (Imbalanced);0.7040923399790137;0.6508975821518367;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 3)"
1443;Naive Bayes;prep_masked;BoW;(1, 3);None (Imbalanced);0.7009443861490031;0.6428194764029255;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 3)"
1444;Naive Bayes;prep_masked;BoW;(1, 3);None (Imbalanced);0.7124868835257083;0.6409084344903974;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 3)"
1445;Naive Bayes;prep_masked;BoW;(1, 3);None (Imbalanced);0.7061909758656874;0.6545820614672548;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 3)"
1446;Naive Bayes;prep_masked;BoW;(1, 3);None (Imbalanced);0.7040923399790137;0.6508975821518367;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 3)"
1447;Naive Bayes;prep_masked;BoW;(1, 3);None (Imbalanced);0.7166841552990556;0.6502559547196456;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 3)"
1448;Naive Bayes;prep_masked;BoW;(1, 3);None (Imbalanced);0.7124868835257083;0.6409084344903974;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 3)"
1449;Naive Bayes;prep_masked;BoW;(1, 3);None (Imbalanced);0.7009443861490031;0.6428194764029255;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 3)"
1450;FFNN;prep_masked;BoW;(1, 3);None (Imbalanced);0.7628541448058762;0.7080309723785388;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 3)"
1451;FFNN;prep_masked;BoW;(1, 3);None (Imbalanced);0.7292759706190975;0.681732744819719;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 3)"
1452;FFNN;prep_masked;BoW;(1, 3);None (Imbalanced);0.7471143756558237;0.6930666120880525;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 3)"
1453;FFNN;prep_masked;BoW;(1, 3);None (Imbalanced);0.7292759706190975;0.681732744819719;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 3)"
1454;FFNN;prep_masked;BoW;(1, 3);None (Imbalanced);0.7408184679958028;0.6801521791998405;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 3)"
